ID,Education,Marital_Status,Age,Age_Group,Income,Income_Group,Response,Total_Spent,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds
7947,Graduation,Married,56,46-60,42231.0,Mid,0,37,24,0,8,0,1,4
1891,Master,Divorced,45,31-45,78789.0,High,1,1754,667,50,850,21,83,83
2570,Graduation,Together,57,46-60,56534.0,Mid,1,815,691,7,61,10,0,46
9256,Graduation,Single,54,46-60,58350.0,Mid,0,1001,493,26,206,116,80,80
295,Graduation,Single,36,31-45,81217.0,High,0,1157,493,70,324,146,40,84
7397,Graduation,Single,74,61-80,49090.0,Mid,0,688,494,5,82,7,0,100
6349,Master,Divorced,38,31-45,61787.0,High,0,1319,621,73,414,78,48,85
10790,PhD,Married,40,31-45,18169.0,Low,0,21,9,0,5,0,0,7
10398,2n Cycle,Single,44,31-45,24336.0,Low,0,31,1,6,2,8,2,12
2431,Graduation,Married,35,31-45,18222.0,Low,0,67,12,4,19,12,6,14
550,Graduation,Divorced,73,61-80,62335.0,High,0,708,243,131,217,85,6,26
1890,2n Cycle,Together,54,46-60,42033.0,Mid,0,25,11,1,4,2,0,7
10742,PhD,Married,42,31-45,86580.0,High,0,746,532,21,127,26,20,20
10356,PhD,Divorced,68,61-80,41437.0,Mid,0,32,29,0,2,0,0,1
4676,Master,Widow,74,61-80,73705.0,High,0,1695,612,91,520,258,107,107
8852,Graduation,Married,49,46-60,61064.0,High,0,1080,387,126,342,0,45,180
3565,Master,Married,70,61-80,38452.0,Mid,0,72,56,0,14,0,0,2
5294,Graduation,Single,36,31-45,18358.0,Low,0,57,6,8,19,16,4,4
1958,PhD,Together,52,46-60,55012.0,Mid,0,660,582,0,65,0,0,13
7349,Basic,Together,52,46-60,9722.0,Low,1,103,6,17,16,6,16,42
8799,PhD,Married,41,31-45,38175.0,Mid,0,153,70,6,69,2,3,3
1351,Master,Together,69,61-80,58656.0,Mid,0,1220,962,12,194,16,24,12
1045,Graduation,Together,60,46-60,52117.0,Mid,0,279,112,10,107,30,0,20
7732,Graduation,Married,47,46-60,64813.0,High,0,745,293,0,124,179,97,52
8070,PhD,Married,52,46-60,54222.0,Mid,0,264,199,12,31,3,12,7
477,Graduation,Married,39,31-45,83512.0,High,1,2157,1060,61,835,80,20,101
7832,Master,Married,66,61-80,77520.0,High,1,1526,940,44,396,0,88,58
2202,Graduation,Together,47,46-60,41154.0,Mid,0,69,44,2,11,2,3,7
7396,Graduation,Married,59,46-60,80398.0,High,0,1597,342,51,936,207,35,26
4055,Basic,Single,33,31-45,18746.0,Low,0,64,2,10,11,12,9,20
10340,Graduation,Together,41,31-45,35196.0,Mid,0,497,75,12,141,43,39,187
10091,Graduation,Single,69,61-80,60230.0,High,0,1067,520,20,367,39,81,40
7629,Graduation,Married,48,46-60,22108.0,Low,0,31,5,3,9,6,2,6
10640,Graduation,Together,51,46-60,44392.0,Mid,0,211,87,5,71,7,12,29
3498,PhD,Married,49,46-60,55424.0,Mid,1,877,462,61,184,10,53,107
6742,Graduation,Married,46,46-60,17688.0,Low,0,11,2,2,1,3,1,2
1172,PhD,Married,42,31-45,92491.0,Very High,1,2034,979,44,935,29,25,22
569,Graduation,Single,34,31-45,90273.0,Very High,1,1991,704,129,853,120,74,111
4686,PhD,Widow,63,61-80,82571.0,High,0,1686,861,31,558,62,95,79
1381,PhD,Single,43,31-45,38513.0,Mid,1,324,172,3,115,16,0,18
2634,Master,Single,46,46-60,16653.0,Low,1,69,5,7,31,15,4,7
10905,Graduation,Together,70,61-80,42586.0,Mid,1,252,194,2,56,0,0,0
1744,Basic,Single,60,46-60,23529.0,Low,0,54,9,7,13,3,2,20
1000,Master,Together,64,61-80,74881.0,High,0,964,505,72,270,36,27,54
3828,Graduation,Married,74,61-80,71107.0,High,0,1327,533,10,217,198,174,195
8605,PhD,Together,61,61-80,46910.0,Mid,0,68,48,0,14,0,0,6
10304,Graduation,Married,66,61-80,18690.0,Low,0,60,6,1,7,23,4,19
4351,Graduation,Divorced,70,61-80,37244.0,Mid,0,55,18,2,10,0,0,25
10129,Graduation,Together,59,46-60,82427.0,High,0,1456,482,147,509,104,107,107
2499,2n Cycle,Single,67,61-80,75342.0,High,0,563,204,97,97,21,118,26
10092,Graduation,Divorced,71,61-80,70044.0,High,0,1504,1073,0,250,153,14,14
7500,Graduation,Single,58,46-60,79146.0,High,0,564,245,16,223,21,43,16
5796,Graduation,Married,62,61-80,77437.0,High,0,1125,560,21,442,29,44,29
10556,Graduation,Married,66,61-80,54984.0,Mid,0,358,173,13,131,32,3,6
1064,PhD,Married,54,46-60,42403.0,Mid,0,42,22,1,11,0,5,3
48,Graduation,Together,61,61-80,55761.0,Mid,0,184,136,1,12,0,3,32
7610,Graduation,Together,42,31-45,37292.0,Mid,0,460,275,0,86,10,23,66
263,PhD,Single,80,61-80,45576.0,Mid,1,145,56,19,29,2,14,25
10814,Graduation,Together,78,61-80,70321.0,High,1,1376,303,23,751,82,26,191
9710,PhD,Divorced,56,46-60,58086.0,Mid,0,792,708,7,62,0,0,15
9292,Graduation,Married,73,61-80,81795.0,High,0,1382,324,132,693,27,118,88
10250,Basic,Together,78,61-80,28389.0,Low,0,28,1,5,3,7,4,8
7881,Master,Married,79,61-80,66835.0,High,0,1033,620,26,195,34,17,141
5847,Graduation,Divorced,56,46-60,69901.0,High,0,882,312,21,206,102,92,149
737,PhD,Married,76,61-80,80360.0,High,0,2231,1493,86,454,112,43,43
3571,PhD,Together,64,61-80,63342.0,High,1,1101,918,21,118,13,10,21
7807,Graduation,Married,51,46-60,44989.0,Mid,0,369,98,0,106,49,10,106
3878,2n Cycle,Single,45,31-45,31859.0,Mid,0,48,3,4,7,15,8,11
5092,PhD,Widow,76,61-80,51569.0,Mid,1,467,380,0,47,6,0,34
2154,Graduation,Widow,54,46-60,30372.0,Mid,0,44,15,0,12,7,3,7
5394,Basic,Single,46,46-60,16014.0,Low,0,38,3,9,4,7,8,7
3798,Graduation,Married,57,46-60,41120.0,Mid,0,81,24,2,23,0,8,24
3524,Master,Single,54,46-60,39763.0,Mid,1,167,80,1,60,4,6,16
5247,PhD,Married,70,61-80,38725.0,Mid,0,45,31,0,6,2,1,5
5883,Graduation,Married,53,46-60,77981.0,High,0,664,138,120,204,16,126,60
2118,2n Cycle,Married,61,61-80,62905.0,High,0,622,166,75,96,119,107,59
8812,2n Cycle,Divorced,46,46-60,13533.0,Low,0,48,12,3,8,8,0,17
6616,Graduation,Together,50,46-60,59481.0,Mid,0,461,178,3,85,71,66,58
2797,Graduation,Married,48,46-60,72117.0,High,0,1073,707,20,171,65,60,50
4328,2n Cycle,Married,39,31-45,21955.0,Low,0,55,5,1,7,17,14,11
9167,Graduation,Married,69,61-80,67131.0,High,0,976,465,71,250,93,35,62
10560,PhD,Single,45,31-45,36802.0,Mid,0,20,16,1,2,0,0,1
2631,Graduation,Together,43,31-45,71853.0,High,0,1149,358,108,413,141,97,32
8312,Basic,Married,64,61-80,28249.0,Low,0,43,1,9,7,2,14,10
5534,Master,Married,50,46-60,47808.0,Mid,0,224,123,1,26,2,0,72
5093,PhD,Divorced,51,46-60,25509.0,Low,1,101,40,3,30,10,7,11
7592,PhD,Married,79,61-80,51012.0,Mid,0,209,102,9,63,2,9,24
8895,Graduation,Single,40,31-45,70596.0,High,0,968,347,44,534,17,0,26
8584,PhD,Together,73,61-80,85431.0,High,0,1165,376,53,462,168,53,53
2694,Graduation,Married,58,46-60,42664.0,Mid,0,24,21,0,3,0,0,0
8910,Graduation,Together,70,61-80,42586.0,Mid,1,252,194,2,56,0,0,0
7433,Graduation,Single,40,31-45,29760.0,Low,0,165,64,4,68,7,5,17
164,PhD,Married,48,46-60,28973.0,Low,0,269,206,0,46,3,2,12
10477,PhD,Together,52,46-60,39435.0,Mid,0,102,71,0,18,0,0,13
2681,2n Cycle,Married,41,31-45,65370.0,High,0,461,71,22,112,138,89,29
5150,Basic,Single,46,46-60,20194.0,Low,0,47,0,4,7,11,10,15
5283,PhD,Single,49,46-60,42473.0,Mid,0,144,93,1,21,0,4,25
9645,Graduation,Married,57,46-60,64590.0,High,0,1338,920,138,168,36,46,30
10678,Graduation,Together,66,61-80,71232.0,High,0,917,653,17,170,34,26,17
7261,Graduation,Together,54,46-60,34600.0,Mid,1,318,199,33,60,8,3,15
9648,Graduation,Single,58,46-60,46904.0,Mid,0,253,153,4,56,0,9,31
2870,Graduation,Married,52,46-60,49094.0,Mid,0,502,376,0,38,11,8,69
8008,Graduation,Together,42,31-45,36075.0,Mid,0,119,46,0,30,12,1,30
1513,2n Cycle,Together,46,46-60,60839.0,High,0,1250,600,21,128,223,150,128
6173,Graduation,Together,46,46-60,77298.0,High,0,969,425,115,292,23,35,79
1419,Graduation,Together,75,61-80,34026.0,Mid,0,76,18,6,15,12,8,17
9150,PhD,Single,62,61-80,48918.0,Mid,0,62,52,0,9,0,0,1
7960,2n Cycle,Together,63,61-80,82122.0,High,0,1382,734,22,350,151,25,100
1250,Graduation,Single,49,46-60,37697.0,Mid,0,84,34,6,21,11,4,8
9905,Graduation,Together,73,61-80,34074.0,Mid,0,255,135,1,41,10,1,67
10691,Master,Married,65,61-80,28520.0,Low,0,43,11,0,10,0,2,20
7002,Graduation,Single,70,61-80,62535.0,High,0,398,163,48,90,0,45,52
2952,Master,Single,48,46-60,36273.0,Mid,0,76,29,3,30,3,2,9
8439,Graduation,Together,61,61-80,63404.0,High,0,902,734,26,70,11,44,17
762,2n Cycle,Together,44,31-45,75774.0,High,0,823,340,21,134,258,14,56
2831,Graduation,Together,49,46-60,78416.0,High,0,1179,453,38,279,188,38,183
6977,Graduation,Together,51,46-60,75702.0,High,0,1921,1073,0,629,145,37,37
6289,Master,Together,74,61-80,59385.0,Mid,0,185,135,0,10,0,4,36
4168,Graduation,Single,59,46-60,37070.0,Mid,1,433,231,7,137,4,15,39
8397,Graduation,Married,74,61-80,44689.0,Mid,0,34,18,0,5,0,0,11
9284,Graduation,Together,67,61-80,53977.0,Mid,0,907,620,16,165,0,24,82
6237,PhD,Single,59,46-60,7144.0,Low,0,416,81,4,33,5,2,291
3130,Graduation,Single,61,61-80,18701.0,Low,0,44,12,4,2,10,6,10
1619,Graduation,Married,69,61-80,90369.0,Very High,1,1588,292,51,981,224,23,17
1990,PhD,Single,51,46-60,63159.0,High,0,1797,965,34,586,89,86,37
5513,Graduation,Together,59,46-60,37758.0,Mid,0,40,27,2,10,0,0,1
269,PhD,Single,62,61-80,46757.0,Mid,0,1143,777,30,163,0,51,122
8093,Master,Married,56,46-60,79734.0,High,0,914,572,8,232,23,62,17
10513,Graduation,Together,33,31-45,63207.0,High,0,1502,438,169,565,91,169,70
10177,Graduation,Divorced,71,61-80,72071.0,High,0,1338,531,69,300,150,138,150
2549,PhD,Together,42,31-45,21840.0,Low,0,27,17,0,9,0,0,1
5782,2n Cycle,Together,43,31-45,58582.0,Mid,0,763,402,35,106,101,77,42
10057,Graduation,Single,74,61-80,72282.0,High,1,1331,503,27,419,90,139,153
10307,Graduation,Married,69,61-80,50387.0,Mid,0,525,369,9,87,12,14,34
8566,PhD,Together,64,61-80,32583.0,Mid,0,9,5,0,3,0,0,1
2415,Graduation,Together,63,61-80,62568.0,High,0,953,362,17,398,80,35,61
5684,Master,Divorced,54,46-60,44635.0,Mid,0,68,56,0,9,0,0,3
8334,Master,Single,54,46-60,33316.0,Mid,0,131,79,1,31,4,4,12
9166,Graduation,Married,57,46-60,63967.0,High,0,882,387,84,141,73,35,162
1440,2n Cycle,Together,47,46-60,52513.0,Mid,0,1149,367,17,241,104,188,232
78,Graduation,Married,56,46-60,25293.0,Low,0,37,15,0,11,0,2,9
5441,PhD,Widow,60,46-60,54111.0,Mid,0,388,267,6,54,8,3,50
5302,Graduation,Together,39,31-45,78394.0,High,1,1428,298,27,697,216,24,166
4687,Master,Married,67,61-80,80739.0,High,0,1633,674,92,736,39,0,92
1087,Master,Together,50,46-60,22669.0,Low,1,173,16,14,36,37,22,48
6859,Graduation,Single,38,31-45,29236.0,Low,0,99,37,4,24,16,9,9
9860,Graduation,Together,66,61-80,44911.0,Mid,0,215,159,0,22,2,1,31
7129,PhD,Married,63,61-80,54693.0,Mid,0,929,686,17,142,23,26,35
5866,Graduation,Together,51,46-60,48186.0,Mid,0,219,97,3,66,12,7,34
10521,Graduation,Married,48,46-60,54809.0,Mid,1,174,63,6,57,13,13,22
7393,Graduation,Together,47,46-60,41580.0,Mid,0,92,56,5,24,4,0,3
7849,PhD,Married,55,46-60,80336.0,High,0,1052,209,19,456,160,142,66
332,Graduation,Married,68,61-80,47743.0,Mid,0,275,198,2,43,0,12,20
9847,2n Cycle,Married,70,61-80,62972.0,High,0,587,313,15,47,20,0,192
531,PhD,Divorced,71,61-80,57333.0,Mid,1,1662,941,14,397,76,58,176
9576,PhD,Together,43,31-45,32313.0,Mid,0,159,86,4,56,2,4,7
6906,Master,Widow,72,61-80,84953.0,High,1,1024,167,48,602,63,72,72
7419,Master,Divorced,57,46-60,27071.0,Low,0,35,8,3,19,0,2,3
3170,Master,Together,68,61-80,68148.0,High,0,1042,389,66,408,37,57,85
8527,Master,Together,60,46-60,65735.0,High,0,395,239,7,119,4,15,11
7872,PhD,Married,50,46-60,86836.0,High,1,557,179,21,273,0,21,63
9931,PhD,Married,62,61-80,4023.0,Low,0,9,5,0,1,1,1,1
10595,Graduation,Married,35,31-45,30093.0,Mid,0,69,2,6,28,13,4,16
4609,PhD,Married,59,46-60,57705.0,Mid,0,486,383,0,53,6,4,40
5010,Graduation,Single,37,31-45,25008.0,Low,0,34,2,8,8,6,1,9
4427,2n Cycle,Single,30,18-30,83257.0,High,1,1365,536,27,590,38,107,67
11148,Graduation,Together,50,46-60,22280.0,Low,0,13,2,1,4,3,1,2
1168,PhD,Married,47,46-60,72159.0,High,0,1401,322,53,899,34,40,53
9595,Graduation,Together,64,61-80,64260.0,High,1,1574,539,169,816,20,0,30
10163,PhD,Single,41,31-45,82733.0,High,1,1323,712,50,420,65,38,38
2886,Master,Divorced,54,46-60,74290.0,High,0,1217,1121,0,72,0,12,12
6710,Master,Single,74,61-80,58217.0,Mid,0,103,68,1,13,3,5,13
5316,Master,Together,49,46-60,21024.0,Low,0,84,36,4,18,6,2,18
9029,PhD,Married,53,46-60,70116.0,High,0,1536,707,44,603,95,58,29
521,Graduation,Together,40,31-45,54006.0,Mid,0,581,174,77,203,6,24,97
1459,PhD,Married,59,46-60,69063.0,High,0,928,666,35,124,69,8,26
10241,2n Cycle,Divorced,50,46-60,11448.0,Low,0,14,0,0,0,6,2,6
1630,Graduation,Single,46,46-60,61825.0,High,0,424,162,50,100,55,30,27
3254,Graduation,Married,54,46-60,70886.0,High,0,960,407,70,239,103,88,53
9064,Graduation,Married,43,31-45,69109.0,High,1,1555,823,25,459,124,29,95
3678,Graduation,Widow,52,46-60,60208.0,High,1,656,488,23,71,15,0,59
4227,Master,Together,57,46-60,32889.0,Mid,0,55,28,0,13,4,2,8
9467,Graduation,Single,41,31-45,34738.0,Mid,0,20,3,2,10,3,0,2
8486,Master,Together,54,46-60,30538.0,Mid,0,367,284,0,52,8,3,20
2186,2n Cycle,Together,48,46-60,82326.0,High,1,2257,938,142,754,159,81,183
3286,PhD,Divorced,58,46-60,26642.0,Low,0,42,13,2,15,2,2,8
8602,Graduation,Divorced,61,61-80,69932.0,High,0,1049,412,172,153,150,105,57
3722,Graduation,Single,53,46-60,44503.0,Mid,0,48,31,1,8,0,0,8
6715,PhD,Single,77,61-80,60200.0,High,0,685,502,19,132,0,6,26
4796,Graduation,Divorced,73,61-80,49638.0,Mid,0,39,18,10,3,3,5,0
9612,2n Cycle,Single,38,31-45,23830.0,Low,0,43,1,8,6,4,8,16
3766,Master,Widow,66,61-80,33051.0,Mid,1,835,100,71,243,108,94,219
1399,Graduation,Married,67,61-80,72905.0,High,0,1515,407,114,445,181,165,203
1570,PhD,Together,74,61-80,69702.0,High,0,1039,664,9,240,50,19,57
3426,Graduation,Divorced,50,46-60,70300.0,High,0,1596,1045,61,338,60,46,46
3074,PhD,Married,41,31-45,70643.0,High,1,1828,1218,107,304,23,143,33
8341,PhD,Married,56,46-60,30396.0,Mid,1,34,15,0,6,0,1,12
5180,PhD,Divorced,57,46-60,50616.0,Mid,0,149,128,0,16,0,1,4
6461,Master,Single,56,46-60,62772.0,High,0,946,581,49,157,43,8,108
7679,PhD,Single,40,31-45,30298.0,Mid,0,28,6,3,12,6,1,0
10702,Graduation,Single,41,31-45,52413.0,Mid,0,450,185,8,133,56,56,12
7505,PhD,Married,68,61-80,44155.0,Mid,0,46,22,1,9,0,0,14
5113,PhD,Divorced,54,46-60,86979.0,High,1,1702,584,100,835,65,83,35
10858,Graduation,Together,50,46-60,76532.0,High,0,820,355,30,177,90,138,30
2961,Graduation,Married,43,31-45,42081.0,Mid,0,382,175,10,110,54,6,27
2747,PhD,Married,37,31-45,67546.0,High,0,2126,864,134,768,150,38,172
3010,Master,Together,36,31-45,88420.0,High,0,2069,957,153,612,99,95,153
5790,Graduation,Married,40,31-45,31158.0,Mid,0,72,25,6,16,20,0,5
6892,Graduation,Divorced,57,46-60,61671.0,High,0,732,641,7,56,0,0,28
1743,Graduation,Single,51,46-60,69719.0,High,0,801,273,86,208,177,14,43
3578,Graduation,Divorced,76,61-80,49160.0,Mid,0,236,122,21,43,25,10,15
8462,Basic,Together,47,46-60,24882.0,Low,0,80,1,4,10,29,0,36
5558,PhD,Single,71,61-80,90933.0,Very High,0,1685,1020,31,430,62,63,79
4619,PhD,Single,80,61-80,113734.0,Very High,0,277,6,2,3,1,262,3
8780,PhD,Together,75,61-80,59292.0,Mid,0,507,378,14,68,19,14,14
10789,PhD,Married,61,61-80,45759.0,Mid,0,68,42,1,18,3,0,4
10779,Graduation,Single,42,31-45,22148.0,Low,0,49,15,5,14,0,4,11
5896,Master,Married,38,31-45,73395.0,High,0,397,272,7,80,20,7,11
2337,Graduation,Divorced,54,46-60,29819.0,Low,0,39,9,1,24,2,1,2
10951,Graduation,Married,57,46-60,45688.0,Mid,0,306,279,0,18,0,0,9
544,Graduation,Married,71,61-80,62820.0,High,0,976,398,61,265,138,61,53
17,PhD,Married,54,46-60,60491.0,High,0,1028,637,47,237,12,19,76
10680,Graduation,Together,39,31-45,33235.0,Mid,0,70,45,0,16,2,1,6
3265,Graduation,Married,66,61-80,35701.0,Mid,0,46,21,1,9,7,3,5
5623,Master,Married,45,31-45,31535.0,Mid,0,51,15,4,13,0,0,19
5832,2n Cycle,Together,65,61-80,92556.0,Very High,0,1263,493,183,352,184,23,28
5544,Graduation,Single,55,46-60,67384.0,High,0,1490,957,40,175,158,53,107
6417,Master,Together,54,46-60,80573.0,High,0,1564,829,138,430,60,92,15
5831,Graduation,Married,58,46-60,77870.0,High,1,1815,1017,50,500,65,50,133
7101,PhD,Widow,62,61-80,52278.0,Mid,0,1198,953,0,71,0,0,174
10176,Graduation,Single,57,46-60,57107.0,Mid,1,416,159,0,120,0,0,137
2326,Graduation,Married,35,31-45,18929.0,Low,0,85,32,0,8,23,4,18
4385,PhD,Single,44,31-45,36038.0,Mid,0,47,23,0,15,0,2,7
2929,Graduation,Single,49,46-60,20180.0,Low,0,137,18,42,24,15,20,18
10686,PhD,Together,60,46-60,34230.0,Mid,0,21,15,0,4,0,0,2
2546,2n Cycle,Single,48,46-60,31878.0,Mid,0,70,23,4,5,10,5,23
3283,2n Cycle,Married,53,46-60,70932.0,High,0,909,200,193,100,46,185,185
3138,Graduation,Single,69,61-80,91249.0,Very High,1,1676,1324,27,119,71,108,27
4994,Master,Single,82,,77598.0,High,0,1735,1193,33,281,129,66,33
7966,Graduation,Single,66,61-80,80982.0,High,0,1191,505,137,401,104,22,22
3112,Master,Married,48,46-60,22701.0,Low,0,24,2,4,9,0,4,5
10872,PhD,Married,56,46-60,55212.0,Mid,0,1182,1103,0,45,0,0,34
2181,Graduation,Married,55,46-60,70617.0,High,0,1280,353,61,753,40,46,27
1867,Graduation,Single,68,61-80,64849.0,High,1,1336,652,48,350,94,84,108
1518,Master,Married,60,46-60,62694.0,High,0,749,379,6,157,25,91,91
5734,PhD,Married,51,46-60,61917.0,High,0,91,46,4,36,2,2,1
2878,PhD,Married,78,61-80,67472.0,High,0,414,162,31,127,8,17,69
1458,Master,Married,43,31-45,21059.0,Low,0,44,8,3,19,3,3,8
7007,Master,Married,57,46-60,29543.0,Low,0,63,17,3,18,3,4,18
6200,Graduation,Married,74,61-80,75903.0,High,0,901,340,108,185,130,38,100
1403,2n Cycle,Together,50,46-60,34984.0,Mid,0,38,8,4,15,3,5,3
4827,PhD,Single,69,61-80,54998.0,Mid,1,455,154,22,202,39,30,8
6250,PhD,Widow,76,61-80,54356.0,Mid,1,775,710,15,30,20,0,0
9291,Master,Married,66,61-80,34242.0,Mid,0,15,8,2,4,0,0,1
2478,Graduation,Married,52,46-60,25410.0,Low,0,38,2,2,4,13,13,4
1139,PhD,Married,41,31-45,73356.0,High,1,1512,1050,14,322,0,14,112
5138,Graduation,Together,75,61-80,28320.0,Low,0,43,19,1,14,3,2,4
5393,Graduation,Single,48,46-60,23763.0,Low,0,42,22,0,6,6,2,6
10413,Graduation,Married,41,31-45,72570.0,High,0,1089,274,83,216,151,141,224
5015,Master,Married,49,46-60,34529.0,Mid,0,162,68,6,38,3,6,41
10868,Graduation,Widow,74,61-80,70792.0,High,0,1272,344,45,654,104,11,114
10676,Graduation,Married,43,31-45,63211.0,High,1,1173,145,193,459,205,26,145
2495,Master,Married,51,46-60,83891.0,High,0,816,217,38,350,111,85,15
7842,Graduation,Single,57,46-60,36065.0,Mid,0,74,18,7,34,10,2,3
9955,Graduation,Together,71,61-80,39898.0,Mid,0,134,69,8,26,12,7,12
6663,PhD,Single,85,,51141.0,Mid,0,157,144,0,7,0,0,6
2162,Graduation,Married,49,46-60,56939.0,Mid,0,561,256,34,103,90,29,49
3434,Graduation,Single,74,61-80,80872.0,High,0,1336,483,72,567,94,12,108
7919,PhD,Together,49,46-60,72335.0,High,1,2092,1285,105,653,28,21,0
5626,PhD,Single,61,61-80,61798.0,High,0,463,338,4,89,11,8,13
6428,PhD,Widow,75,61-80,76842.0,High,0,1130,605,10,345,84,54,32
8514,Graduation,Together,49,46-60,29478.0,Low,0,20,8,0,7,3,1,1
10448,Graduation,Single,69,61-80,46998.0,Mid,0,377,172,41,86,45,6,27
2109,Graduation,Single,35,31-45,96843.0,Very High,1,1544,448,71,951,40,17,17
7530,PhD,Widow,75,61-80,56551.0,Mid,0,138,67,4,32,17,2,16
8925,Master,Married,60,46-60,70053.0,High,0,1012,512,53,98,81,179,89
3009,PhD,Widow,63,61-80,71670.0,High,1,1766,1462,16,128,0,0,160
6355,Graduation,Married,47,46-60,44359.0,Mid,0,45,20,0,14,7,3,1
3517,Graduation,Single,73,61-80,40887.0,Mid,1,161,50,4,44,10,10,43
1158,Graduation,Divorced,59,46-60,48877.0,Mid,0,144,102,1,15,2,0,24
6203,Graduation,Together,78,61-80,74485.0,High,0,1734,499,149,815,173,49,49
7165,Graduation,Together,53,46-60,64474.0,High,0,823,381,35,172,56,86,93
3595,Graduation,Together,62,61-80,77226.0,High,0,1138,631,43,239,128,76,21
8537,Graduation,Widow,76,61-80,72643.0,High,1,1429,526,80,553,123,94,53
4331,Master,Together,47,46-60,85738.0,High,0,1371,913,26,376,17,26,13
6281,Graduation,Divorced,59,46-60,55686.0,Mid,0,982,673,0,199,37,47,26
4338,Graduation,Single,42,31-45,39062.0,Mid,0,44,23,0,9,0,0,12
2452,Graduation,Together,54,46-60,34600.0,Mid,1,318,199,33,60,8,3,15
9507,Graduation,Married,50,46-60,40794.0,Mid,0,434,261,23,73,4,23,50
8360,2n Cycle,Married,54,46-60,54690.0,Mid,0,198,111,16,37,7,9,18
10311,Graduation,Married,56,46-60,4428.0,Low,0,359,16,4,12,2,4,321
5117,2n Cycle,Married,62,61-80,32632.0,Mid,0,576,63,151,137,153,19,53
4867,PhD,Single,57,46-60,38236.0,Mid,0,88,58,0,18,2,0,10
9289,Graduation,Married,46,46-60,36781.0,Mid,1,63,29,1,17,0,3,13
10913,Master,Single,41,31-45,31385.0,Mid,1,27,3,2,12,0,1,9
3032,Graduation,Married,41,31-45,24570.0,Low,0,193,28,34,62,11,14,44
8524,PhD,Divorced,51,46-60,25509.0,Low,1,101,40,3,30,10,7,11
3334,Graduation,Married,74,61-80,94642.0,Very High,0,2211,879,143,797,106,143,143
4470,Master,Married,63,61-80,58646.0,Mid,0,140,62,1,44,6,5,22
1406,Graduation,Single,50,46-60,53201.0,Mid,0,415,280,7,81,20,0,27
8619,Graduation,Together,68,61-80,21994.0,Low,0,22,9,0,6,3,1,3
10821,Graduation,Married,47,46-60,57113.0,Mid,0,263,182,4,33,0,2,42
4552,Graduation,Married,34,31-45,51373.0,Mid,0,393,83,2,101,64,26,117
898,Graduation,Married,39,31-45,23477.0,Low,0,147,38,15,54,3,8,29
9797,Graduation,Married,69,61-80,58116.0,Mid,0,443,228,19,130,4,11,51
10949,PhD,Divorced,62,61-80,72968.0,High,1,1958,1092,37,592,145,37,55
8212,Master,Married,54,46-60,39791.0,Mid,0,174,85,15,27,13,13,21
6248,Master,Single,78,61-80,91712.0,Very High,1,2217,1276,24,746,94,29,48
10164,Graduation,Single,67,61-80,94472.0,Very High,0,1691,1017,33,417,108,100,16
4547,Graduation,Together,65,61-80,13672.0,Low,0,25,6,2,9,2,1,5
6815,2n Cycle,Married,45,31-45,96547.0,Very High,1,809,448,21,125,52,101,62
4122,Graduation,Married,50,46-60,79205.0,High,1,895,504,23,117,179,28,44
10841,PhD,Together,50,46-60,56559.0,Mid,0,484,226,22,133,41,31,31
5370,PhD,Married,52,46-60,32644.0,Mid,0,413,239,3,141,0,7,23
176,2n Cycle,Single,45,31-45,67506.0,High,0,331,90,38,67,33,36,67
4860,Graduation,Single,55,46-60,24206.0,Low,0,25,7,2,8,3,2,3
10757,PhD,Divorced,58,46-60,28420.0,Low,0,13,4,2,5,2,0,0
4023,Graduation,Married,55,46-60,22979.0,Low,1,115,16,17,19,20,21,22
6679,Graduation,Single,59,46-60,33279.0,Mid,0,16,10,3,3,0,0,0
9923,Master,Single,53,46-60,46423.0,Mid,0,92,68,0,16,0,0,8
7181,Graduation,Married,48,46-60,30368.0,Mid,0,52,35,0,13,2,0,2
3599,Graduation,Married,55,46-60,63684.0,High,0,1464,575,80,428,208,93,80
405,Graduation,Divorced,61,61-80,41638.0,Mid,0,441,315,0,31,4,0,91
6870,PhD,Divorced,66,61-80,68805.0,High,0,283,182,2,49,17,13,20
832,PhD,Together,59,46-60,65814.0,High,0,747,561,14,113,10,14,35
2002,Graduation,Divorced,67,61-80,71964.0,High,0,1870,587,51,932,180,34,86
3657,Graduation,Single,39,31-45,39146.0,Mid,0,165,94,1,33,13,12,12
500,Graduation,Together,48,46-60,96876.0,Very High,1,1941,908,43,735,40,194,21
1951,Basic,Married,44,31-45,34445.0,Mid,0,839,228,122,122,208,129,30
3262,Graduation,Single,67,61-80,68281.0,High,1,1655,995,112,417,42,48,41
4102,2n Cycle,Married,50,46-60,37284.0,Mid,0,23,11,1,2,2,1,6
7042,Graduation,Married,42,31-45,36790.0,Mid,1,66,3,3,14,15,21,10
10598,Graduation,Together,58,46-60,27943.0,Low,0,37,12,1,16,4,1,3
255,Graduation,Divorced,74,61-80,22263.0,Low,0,21,17,0,2,0,0,2
2375,Graduation,Together,53,46-60,30261.0,Mid,0,22,8,0,5,0,3,6
9829,Graduation,Together,47,46-60,28587.0,Low,0,78,22,4,17,12,10,13
6214,Master,Married,43,31-45,43815.0,Mid,0,79,14,10,29,4,7,15
